"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatus__createdAt","quotedStatus__id","quotedStatus__text","quotedStatus__displayTextRangeStart","quotedStatus__displayTextRangeEnd","quotedStatus__source","quotedStatus__isTruncated","quotedStatus__inReplyToStatusId","quotedStatus__inReplyToUserId","quotedStatus__isFavorited","quotedStatus__isRetweeted","quotedStatus__favoriteCount","quotedStatus__retweetCount","quotedStatus__isPossiblySensitive","quotedStatus__lang","quotedStatus__urlEntities__url","quotedStatus__urlEntities__expandedURL","quotedStatus__urlEntities__displayURL","quotedStatus__urlEntities__start","quotedStatus__urlEntities__end","quotedStatus__hashtagEntities__text","quotedStatus__hashtagEntities__start","quotedStatus__hashtagEntities__end","quotedStatus__mediaEntities__id","quotedStatus__mediaEntities__url","quotedStatus__mediaEntities__mediaURL","quotedStatus__mediaEntities__mediaURLHttps","quotedStatus__mediaEntities__expandedURL","quotedStatus__mediaEntities__displayURL","quotedStatus__mediaEntities__sizes__|","quotedStatus__mediaEntities__sizes__|__width","quotedStatus__mediaEntities__sizes__|__height","quotedStatus__mediaEntities__sizes__|__resize","quotedStatus__mediaEntities__type","quotedStatus__mediaEntities__videoAspectRatioWidth","quotedStatus__mediaEntities__videoAspectRatioHeight","quotedStatus__mediaEntities__videoDurationMillis","quotedStatus__mediaEntities__videoVariants__bitrate","quotedStatus__mediaEntities__videoVariants__contentType","quotedStatus__mediaEntities__videoVariants__url","quotedStatus__mediaEntities__start","quotedStatus__mediaEntities__end","quotedStatus__currentUserRetweetId","quotedStatus__user__id","quotedStatus__user__name","quotedStatus__user__screenName","quotedStatus__user__location","quotedStatus__user__description","quotedStatus__user__urlEntity__url","quotedStatus__user__urlEntity__expandedURL","quotedStatus__user__urlEntity__displayURL","quotedStatus__user__urlEntity__start","quotedStatus__user__urlEntity__end","quotedStatus__user__isContributorsEnabled","quotedStatus__user__profileImageUrl","quotedStatus__user__profileImageUrlHttps","quotedStatus__user__isDefaultProfileImage","quotedStatus__user__url","quotedStatus__user__isProtected","quotedStatus__user__followersCount","quotedStatus__user__profileBackgroundColor","quotedStatus__user__profileTextColor","quotedStatus__user__profileLinkColor","quotedStatus__user__profileSidebarFillColor","quotedStatus__user__profileSidebarBorderColor","quotedStatus__user__profileUseBackgroundImage","quotedStatus__user__isDefaultProfile","quotedStatus__user__showAllInlineMedia","quotedStatus__user__friendsCount","quotedStatus__user__createdAt","quotedStatus__user__favouritesCount","quotedStatus__user__utcOffset","quotedStatus__user__profileBackgroundImageUrl","quotedStatus__user__profileBackgroundImageUrlHttps","quotedStatus__user__profileBannerImageUrl","quotedStatus__user__profileBackgroundTiled","quotedStatus__user__lang","quotedStatus__user__statusesCount","quotedStatus__user__isGeoEnabled","quotedStatus__user__isVerified","quotedStatus__user__translator","quotedStatus__user__listedCount","quotedStatus__user__isFollowRequestSent","quotedStatus__quotedStatusId","quotedStatusId"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1080","720","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1080","720","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 12:34:20 AM","1055678996036378625","@theflanjohn @Last_Blog_ https://t.co/0ufA6cokJn","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055676931486728192","233141573","False","False","3","theflanjohn","","","","","","","","","","","1","False","und","FLANJOHN","theflanjohn","233141573","0","12","1055678982023049216","https://t.co/0ufA6cokJn","http://pbs.twimg.com/tweet_video_thumb/DqaGcOBUcAALYz4.jpg","https://pbs.twimg.com/tweet_video_thumb/DqaGcOBUcAALYz4.jpg","https://twitter.com/HeadlocksH/status/1055678996036378625/photo/1","pic.twitter.com/0ufA6cokJn","0","150","150","101","animated_gif","3","2","0","0","video/mp4","https://video.twimg.com/tweet_video/DqaGcOBUcAALYz4.mp4","25","48","","","","","","","","","-1","1047900691468115969","Headlocks_and_Horror","HeadlocksH","Long Island, NY","Huge fan of professional wrestling and horror movies.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1055663926971494400/fjI-W0rI_normal.jpg","https://pbs.twimg.com/profile_images/1055663926971494400/fjI-W0rI_normal.jpg","False","","False","203","000000","000000","E81C4F","000000","000000","False","False","False","361","Oct 4, 2018 1:26:08 PM","73","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1047900691468115969/1540524975","False","en","48","False","False","False","0","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Last Blogger Standing","Last_Blog_","1047516877029822467","13","24","","","","","","","1","384","256","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","384","256","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","384","256","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 12:43:13 AM","1055681228354011136","@theflanjohn https://t.co/inPwRZPHOS","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","1055676931486728192","233141573","False","False","1","theflanjohn","","","","","","","","","","","0","False","und","FLANJOHN","theflanjohn","233141573","0","12","1055681219923337216","https://t.co/inPwRZPHOS","http://pbs.twimg.com/media/DqaIee2U4AAkNB0.jpg","https://pbs.twimg.com/media/DqaIee2U4AAkNB0.jpg","https://twitter.com/Jackeevis335/status/1055681228354011136/photo/1","pic.twitter.com/inPwRZPHOS","0","150","150","101","photo","0","0","0","","","","13","36","","","","","","","","","-1","752347799623196674","Jackeevis","Jackeevis335","Mississippi, USA","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/991352074070716416/CrnKBVXi_normal.jpg","https://pbs.twimg.com/profile_images/991352074070716416/CrnKBVXi_normal.jpg","False","","False","936","000000","000000","E81C4F","000000","000000","False","False","False","1224","Jul 10, 2016 11:44:28 PM","79832","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/752347799623196674/1536830629","False","en","37320","False","False","False","14","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","600","577","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","600","577","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","600","577","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 12:43:27 AM","1055681289364426752","@theflanjohn @ComicBook Nooooooooooooooooo","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055679848998453249","233141573","False","False","0","theflanjohn","","","","","","","","","","","0","False","und","FLANJOHN","theflanjohn","233141573","0","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","2283031297","Mick McFarlane","mick_mcfarlane","Toryglen ","I AM THE LUNATIC WHO RUNS THE ASYLUM","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1023542341368520705/6_tlTYWa_normal.jpg","https://pbs.twimg.com/profile_images/1023542341368520705/6_tlTYWa_normal.jpg","False","","False","644","000000","000000","19CF86","000000","000000","False","False","False","2132","Jan 8, 2014 11:15:04 PM","10362","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2283031297/1507472989","False","en","8493","True","False","False","4","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Comicbook.com","ComicBook","22490294","13","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 12:51:28 AM","1055683306455330817","@theflanjohn And a #tbt to boot: @realKILLERkross 😎❌ https://t.co/pgzk5tZO0H","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055676931486728192","233141573","False","False","2","theflanjohn","","","","","","","","","","","0","False","en","FLANJOHN","theflanjohn","233141573","0","12","1055683302433013760","https://t.co/pgzk5tZO0H","http://pbs.twimg.com/media/DqaKXszUwAAy72a.jpg","https://pbs.twimg.com/media/DqaKXszUwAAy72a.jpg","https://twitter.com/LVSignChick/status/1055683306455330817/photo/1","pic.twitter.com/pgzk5tZO0H","0","150","150","101","photo","0","0","0","","","","53","76","","","","","","tbt","19","23","-1","1064458554","Terrie Neilson","LVSignChick","Las Vegas, NV","8,200 signs and counting! Wrestling and other entertainment signs!","","","","","","https://t.co/GAuRCielAC","http://facebook.com/LasVegasSignChick","facebook.com/LasVegasSignCh…","0","23","False","http://pbs.twimg.com/profile_images/727682344845369345/tsjpCVsq_normal.jpg","https://pbs.twimg.com/profile_images/727682344845369345/tsjpCVsq_normal.jpg","False","https://t.co/GAuRCielAC","False","1887","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","2726","Jan 5, 2013 8:28:04 PM","13888","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1064458554/1368467142","False","en","10759","True","False","False","22","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","🐇Killer Kross ⌛️💀❌","realKILLERkross","3000699650","33","49","","","","","","","1","680","510","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","960","720","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","960","720","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 1:04:23 AM","1055686557879943168","@theflanjohn https://t.co/woakekHPIM","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055676931486728192","233141573","False","False","2","theflanjohn","Four Points","US","012d3b0520cce61d","United States","city","https://api.twitter.com/1.1/geo/id/012d3b0520cce61d.json","Four Points, TN","Polygon","36.006624","-83.669548","0","False","und","FLANJOHN","theflanjohn","233141573","0","12","1055686541178294273","https://t.co/woakekHPIM","http://pbs.twimg.com/tweet_video_thumb/DqaNUOEX0AE-pN4.jpg","https://pbs.twimg.com/tweet_video_thumb/DqaNUOEX0AE-pN4.jpg","https://twitter.com/waynemoxxi/status/1055686557879943168/photo/1","pic.twitter.com/woakekHPIM","0","150","150","101","animated_gif","4","3","0","0","video/mp4","https://video.twimg.com/tweet_video/DqaNUOEX0AE-pN4.mp4","13","36","","","","","","","","","-1","347835099","The Dreamweaver","waynemoxxi","Strawberry Plains","Wayne Moxxi: Dreamweaver/Professional Wrestler 🦄🌠 WEAVE YOUR OWN FATE!\n-\nwaynemoxxiwrestling@gmail.com","","","","","","https://t.co/i65FYs917J","http://bit.ly/2DLC0xp","bit.ly/2DLC0xp","0","23","False","http://pbs.twimg.com/profile_images/1051684771405987843/oo9XtKrS_normal.jpg","https://pbs.twimg.com/profile_images/1051684771405987843/oo9XtKrS_normal.jpg","False","https://t.co/i65FYs917J","False","714","352726","3E4415","E81C4F","99CC33","829D5E","True","False","False","1140","Aug 3, 2011 8:54:12 AM","1212","-1","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif","https://pbs.twimg.com/profile_banners/347835099/1539576164","False","en","3754","True","False","False","10","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","36.006624","-83.607929","","","","","","","","","","","","","","","1","408","306","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","36.031116","-83.607929","","","","","","","","","","","","","","","2","408","306","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","36.031116","-83.669548","","","","","","","","","","","","","","","3","408","306","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 1:10:20 AM","1055688053799366656","@theflanjohn https://t.co/ofwehetvPB","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055676931486728192","233141573","False","False","1","theflanjohn","","","","","","","","","","","0","True","und","FLANJOHN","theflanjohn","233141573","0","12","1055688039379300353","https://t.co/ofwehetvPB","http://pbs.twimg.com/tweet_video_thumb/DqaOrbTU8AEfIaB.jpg","https://pbs.twimg.com/tweet_video_thumb/DqaOrbTU8AEfIaB.jpg","https://twitter.com/Strowman0906/status/1055688053799366656/photo/1","pic.twitter.com/ofwehetvPB","0","150","150","101","animated_gif","187","125","0","0","video/mp4","https://video.twimg.com/tweet_video/DqaOrbTU8AEfIaB.mp4","13","36","","","","","","","","","-1","975657626976468994","Pray for Roman🤙","Strowman0906","Giappone","WWE Chelsea PokemonGo.Braun Strowman❤ #Animal ❤Wrestling is to the life what food is to the body. #MonsterAmongMen #CFC #ウイイレ","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1054601251126575104/JGERD6Zx_normal.jpg","https://pbs.twimg.com/profile_images/1054601251126575104/JGERD6Zx_normal.jpg","False","","False","306","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","415","Mar 19, 2018 4:58:00 AM","5342","-1","","","https://pbs.twimg.com/profile_banners/975657626976468994/1535800010","False","en","721","False","False","False","3","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","374","250","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","374","250","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","374","250","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 2:18:31 AM","1055705213368233984","@theflanjohn https://t.co/fRnd4h2MvX","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055676931486728192","233141573","False","False","1","theflanjohn","","","","","","","","","","","0","False","und","FLANJOHN","theflanjohn","233141573","0","12","1055705205260541952","https://t.co/fRnd4h2MvX","http://pbs.twimg.com/tweet_video_thumb/DqaeSnMV4AAMnEp.jpg","https://pbs.twimg.com/tweet_video_thumb/DqaeSnMV4AAMnEp.jpg","https://twitter.com/TablesTlp/status/1055705213368233984/photo/1","pic.twitter.com/fRnd4h2MvX","0","150","150","101","animated_gif","200","147","0","0","video/mp4","https://video.twimg.com/tweet_video/DqaeSnMV4AAMnEp.mp4","13","36","","","","","","","","","-1","1028456892975210497","TLP: Tables Ladders & Podcasts","TablesTlp","The Top Rope","Pro Wrestling news and takes, weekly podcast Wednesdays, blogs on the website https://t.co/RvddMswUFC","https://t.co/RvddMswUFC","https://itunes.apple.com/us/podcast/tables-ladders-and-podcasts/id1430923744?mt=2","itunes.apple.com/us/podcast/tab…","78","101","https://t.co/waKRVoDnbu","http://slurredwordssports.wordpress.com","slurredwordssports.wordpress.com","0","23","False","http://pbs.twimg.com/profile_images/1028501005053440006/fhw9NL3Y_normal.jpg","https://pbs.twimg.com/profile_images/1028501005053440006/fhw9NL3Y_normal.jpg","False","https://t.co/waKRVoDnbu","False","219","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","99","Aug 11, 2018 9:43:25 PM","656","-1","","","https://pbs.twimg.com/profile_banners/1028456892975210497/1534039127","False","en","762","False","False","False","0","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","400","294","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","400","294","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","400","294","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 2:54:32 AM","1055714276730683393","@theflanjohn https://t.co/Cs40lF6QqK","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055676931486728192","233141573","False","False","1","theflanjohn","Malaga","ES","507a015cba6ef518","Spain","city","https://api.twitter.com/1.1/geo/id/507a015cba6ef518.json","Malaga, Spain","Polygon","36.6355853","-4.5879284","0","False","und","FLANJOHN","theflanjohn","233141573","0","12","1055714264701456384","https://t.co/Cs40lF6QqK","http://pbs.twimg.com/tweet_video_thumb/Dqamh8PX0AA4RCZ.jpg","https://pbs.twimg.com/tweet_video_thumb/Dqamh8PX0AA4RCZ.jpg","https://twitter.com/PepeGC_/status/1055714276730683393/photo/1","pic.twitter.com/Cs40lF6QqK","0","122","122","101","animated_gif","110","61","0","0","video/mp4","https://video.twimg.com/tweet_video/Dqamh8PX0AA4RCZ.mp4","13","36","","","","","","","","","-1","379372096","#ThankYouRoman🤜🏻👊🏻🤛🏻","PepeGC_","City of stars, Praha.","Pluriempleado del mes en @Gaznatecrew desde 2012. #BálorClub 3.18. @Paulaespuche💜 The future is going to be UNDISPUTED. #WeAreNXT.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1032025748029288448/g5laGLGQ_normal.jpg","https://pbs.twimg.com/profile_images/1032025748029288448/g5laGLGQ_normal.jpg","False","","False","407","7FDBB6","10C76E","FF691F","DDEEF6","FFFFFF","True","False","False","229","Sep 24, 2011 5:02:23 PM","18419","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/379372096/1540286737","True","es","42841","True","False","False","7","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1"
"","","","","","","","","","","","","","","","","","","","","","36.6355853","-4.2601339","","","","","","","","","","","","","","","1","220","122","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","36.8941705","-4.2601339","","","","","","","","","","","","","","","2","220","122","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","36.8941705","-4.5879284","","","","","","","","","","","","","","","3","220","122","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
