"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","inReplyToScreenName","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__videoVariants__bitrate","mediaEntities__videoVariants__contentType","mediaEntities__videoVariants__url","mediaEntities__start","mediaEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"Oct 26, 2018 5:32:58 PM","1055935341268516864","CNN digs up footage of mail bomb suspect at @realDonaldTrump rally in 2017 https://t.co/61VAc7NMhh","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","-1","-1","False","False","1","","","","","","","","","","","","0","False","en","Donald J. Trump","realDonaldTrump","25073877","44","60","https://t.co/61VAc7NMhh","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","75","98","","","","","","","","","","","","","","","","","","","","","","","-1","21611105","Lorena Blas","byLorenaBlas","","Content marketing writer. Former Life staffer @usatoday. Opinions are my own.","","","","","","https://t.co/rW0GtG92H6","http://linkedin.com/in/LorenaBlas","linkedin.com/in/LorenaBlas","0","23","False","http://pbs.twimg.com/profile_images/2595969899/esulvmhkg9v91l7t2kqb_normal.jpeg","https://pbs.twimg.com/profile_images/2595969899/esulvmhkg9v91l7t2kqb_normal.jpeg","False","https://t.co/rW0GtG92H6","False","2257","022330","333333","0084B4","C0DFEC","A8C7F7","True","False","False","1468","Feb 22, 2009 6:34:19 PM","6007","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/21611105/1401469350","False","en","45863","False","False","False","102","False","-1"
"Oct 26, 2018 5:31:29 PM","1055934969179201536","So the guy who goes to Trump rallies, tweets threats at Dems, and covers his van with Trump stickers has ... nothin… https://t.co/4zmgeeWec1","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","2","","","","","","","","","","","","1","False","en","","","","","","https://t.co/4zmgeeWec1","https://twitter.com/i/web/status/1055934969179201536","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","816970914285912065","Indivisible SFla","Indivisible954","Fort Lauderdale, FL","Indivisible South Florida is ready for action! Inspired by https://t.co/so0RxmkzTE.","https://t.co/so0RxmkzTE","http://IndivisibleGuide.com","IndivisibleGuide.com","59","82","https://t.co/7oJ1v4cUtF","https://www.facebook.com/Indivisible954","facebook.com/Indivisible954","0","23","False","http://pbs.twimg.com/profile_images/828916245453893632/epA4qqf__normal.jpg","https://pbs.twimg.com/profile_images/828916245453893632/epA4qqf__normal.jpg","False","https://t.co/7oJ1v4cUtF","False","2629","000000","000000","1B95E0","000000","000000","False","False","False","804","Jan 5, 2017 6:33:39 AM","7124","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/816970914285912065/1484790746","False","en","7213","True","False","False","73","False","-1"
"Oct 26, 2018 5:29:25 PM","1055934448200499206","CNN digs up footage of mail bomb suspect at Trump rally in 2017 https://t.co/qYrfZ7UcF2","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/qYrfZ7UcF2","https://thehill.com/homenews/media/413415-cnn-digs-up-footage-of-mail-bomber-suspect-at-trump-rally-in-2017","thehill.com/homenews/media…","64","87","","","","","","","","","","","","","","","","","","","","","","","-1","896857073278996481","Bryan Braga","BryanBraga_","","Anti-Trump Republican","","","","","","https://t.co/7IDoW8Ah9W","https://twitter.com","twitter.com","0","23","False","http://pbs.twimg.com/profile_images/1035990043104608256/6O_sc-hs_normal.jpg","https://pbs.twimg.com/profile_images/1035990043104608256/6O_sc-hs_normal.jpg","False","https://t.co/7IDoW8Ah9W","False","80","000000","000000","1B95E0","000000","000000","False","False","False","556","Aug 13, 2017 6:12:43 PM","5962","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/896857073278996481/1535829136","False","en","6229","False","False","False","0","False","-1"
"Oct 26, 2018 5:29:09 PM","1055934382945566720","@pilotfo64 @MailOnline #MAGABomber \nJUST IN: Video surfaces of pipe bomb suspect holding up anti-CNN sign at #Trump… https://t.co/tIhe3xVjNu","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","1055908962967654401","48734245","False","False","1","pilotfo64","","","","","","","","","","","0","False","en","Steve RP⚡️","pilotfo64","48734245","0","10","https://t.co/tIhe3xVjNu","https://twitter.com/i/web/status/1055934382945566720","twitter.com/i/web/status/1…","117","140","MAGABomber","23","34","","","","","","","","","","","","","","","","","","","","-1","2976578589","Washington News Line","WashNewsLine","Washington, DC","Daily News from Washington and more 📰 Fun😂 Entertainment🎭 RTs ≠ endorsements","","","","","","https://t.co/N1P9RzwXnd","http://www.washnewsline.com/","washnewsline.com","0","23","False","http://pbs.twimg.com/profile_images/974323828577972224/ilrfVlrQ_normal.jpg","https://pbs.twimg.com/profile_images/974323828577972224/ilrfVlrQ_normal.jpg","False","https://t.co/N1P9RzwXnd","False","13593","000000","000000","18B453","000000","000000","False","False","False","374","Jan 13, 2015 10:34:13 AM","52216","-1","http://abs.twimg.com/images/themes/theme12/bg.gif","https://abs.twimg.com/images/themes/theme12/bg.gif","https://pbs.twimg.com/profile_banners/2976578589/1521131933","False","en","145572","False","False","False","479","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","Daily Mail Online","MailOnline","15438913","11","22","","","","","","Trump","109","115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 5:27:06 PM","1055933865502507008","CNN digs up footage of mail bomb suspect at Trump rally in 2017: CNN on Friday uncovered footage from last year app… https://t.co/RcoJ7xRvpO","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/RcoJ7xRvpO","https://twitter.com/i/web/status/1055933865502507008","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","48470839","Patrick","cahulaan","ÜT: 48.195723,-122.119899","🌊🌊🌊🌊Retired IT Tech/PCRepair #Resist #ImpeachTrump #TheResistance #MeToo #Ω #NotMyPresident #VoteBeto #TrumpCrimeFamily 😡#RupublicanCrimeFamily #VoteBlue","","","","","","https://t.co/NIKgFhhdmR","http://onlineshoppingmall.biz","onlineshoppingmall.biz","0","23","False","http://pbs.twimg.com/profile_images/1037457536893345795/6A4r3N9b_normal.jpg","https://pbs.twimg.com/profile_images/1037457536893345795/6A4r3N9b_normal.jpg","False","https://t.co/NIKgFhhdmR","False","10266","000000","000000","000000","000000","000000","False","False","False","9572","Jun 18, 2009 4:05:34 PM","28901","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/48470839/1536184553","False","en","521619","True","False","False","154","False","-1"
"Oct 26, 2018 5:26:40 PM","1055933757176406016","#MAGABomber \nJUST IN: Video surfaces of pipe bomb suspect holding up anti-CNN sign at #Trump rally in 2017… https://t.co/CEqEoQajcz","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","True","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/CEqEoQajcz","https://twitter.com/i/web/status/1055933757176406016","twitter.com/i/web/status/1…","108","131","MAGABomber","0","11","","","","","","","","","","","","","","","","","","","","-1","2976578589","Washington News Line","WashNewsLine","Washington, DC","Daily News from Washington and more 📰 Fun😂 Entertainment🎭 RTs ≠ endorsements","","","","","","https://t.co/N1P9RzwXnd","http://www.washnewsline.com/","washnewsline.com","0","23","False","http://pbs.twimg.com/profile_images/974323828577972224/ilrfVlrQ_normal.jpg","https://pbs.twimg.com/profile_images/974323828577972224/ilrfVlrQ_normal.jpg","False","https://t.co/N1P9RzwXnd","False","13593","000000","000000","18B453","000000","000000","False","False","False","374","Jan 13, 2015 10:34:13 AM","52216","-1","http://abs.twimg.com/images/themes/theme12/bg.gif","https://abs.twimg.com/images/themes/theme12/bg.gif","https://pbs.twimg.com/profile_banners/2976578589/1521131933","False","en","145572","False","False","False","479","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Trump","86","92","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 5:25:04 PM","1055933354267340802","JUST IN: Video surfaces of pipe bomb suspect holding up anti-CNN sign at Trump rally in 2017 https://t.co/eexjNjwu47 https://t.co/goZSJ2Y6WF","-1","-1","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","False","-1","-1","False","False","105","","","","","","","","","","","","84","False","en","","","","","","https://t.co/eexjNjwu47","http://hill.cm/T6CNfBI","hill.cm/T6CNfBI","93","116","","","","1055933352493174787","https://t.co/goZSJ2Y6WF","http://pbs.twimg.com/media/Dqdtyh3X0AM00xV.jpg","https://pbs.twimg.com/media/Dqdtyh3X0AM00xV.jpg","https://twitter.com/thehill/status/1055933354267340802/photo/1","pic.twitter.com/goZSJ2Y6WF","0","150","150","101","photo","0","0","0","","","","117","140","-1","1917731","The Hill","thehill","Washington, DC","The Hill is the premier source for policy and political news. Follow for tweets on what's happening in Washington, breaking news and retweets of our reporters.","","","","","","http://t.co/t414UtTRv4","http://www.thehill.com","thehill.com","0","22","False","http://pbs.twimg.com/profile_images/907330975587336193/tw7JPE5v_normal.jpg","https://pbs.twimg.com/profile_images/907330975587336193/tw7JPE5v_normal.jpg","False","http://t.co/t414UtTRv4","False","3152082","9AE4E8","000000","FF0021","EBEBEB","ADADAA","True","False","False","937","Mar 22, 2007 2:15:18 PM","25","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1917731/1434034905","True","en","492805","False","True","False","25142","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","512","288","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","512","288","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","512","288","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 7:24:05 PM","1055963306706513922","@New_Narrative @oufenix Is it just me...or does this dude look like a sad Orrin Hatch who got stuck in the rain??","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055959129787904000","241983890","False","False","0","New_Narrative","","","","","","","","","","","0","False","en","Mike Walker","New_Narrative","241983890","0","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1014163259505741824","Fran","FranSipsWhiskey","Greensboro, NC","whiskey sipin’ single mom and middle school teacher","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1051553076396662786/9iLi9nxO_normal.jpg","https://pbs.twimg.com/profile_images/1051553076396662786/9iLi9nxO_normal.jpg","False","","False","388","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","425","Jul 3, 2018 11:05:38 AM","3827","-1","","","https://pbs.twimg.com/profile_banners/1014163259505741824/1539379466","False","en","1113","False","False","False","2","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","oufenix (D)","oufenix","2740546270","15","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 7:21:59 PM","1055962775594258432","@thehill Trump is not capable of uniting a nation, only gangs or mobs of racists and white nationalists.","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","1055957495783571457","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","628629535","MOTR Politics","MOTRPolitics1","","Tweeting about federal, state & local politics & government in California's Inland Empire from the middle-of-the-road.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/3024502814/db4b3e96090ae853bd4820a0ed5b4e18_normal.jpeg","https://pbs.twimg.com/profile_images/3024502814/db4b3e96090ae853bd4820a0ed5b4e18_normal.jpeg","False","","False","1256","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","990","Jul 6, 2012 2:44:25 PM","56898","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","163103","False","False","False","55","False","-1"
"Oct 26, 2018 7:22:00 PM","1055962779335704576","@thehill Donald Trump is a magnet for crazy people, you can go to any Trump rally and find a couple thousand people… https://t.co/FB01PXDrvg","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","True","1055962048977403905","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","https://t.co/FB01PXDrvg","https://twitter.com/i/web/status/1055962779335704576","twitter.com/i/web/status/1…","117","140","","","","","","","","","","","","","","","","","","","","","","","-1","878547279455674368","Dead Man Walking","FatNixon2018","Washington State","HUMOR, SATIRE AND WIT. VOTE IN NOVEMBER TO BEGIN PUTTING A HALT TO THIS UTTER F@#$%&G NONSENSE, OR BE COMPLICIT WITH, AND AN ACCOMPLICE TO IT.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/881424781697888256/wiQGsgvX_normal.jpg","https://pbs.twimg.com/profile_images/881424781697888256/wiQGsgvX_normal.jpg","False","","False","1516","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","2201","Jun 24, 2017 5:36:08 AM","660","-1","","","","False","en","5791","True","False","False","1","False","-1"
"Oct 26, 2018 7:22:01 PM","1055962785098670082","@thehill Glad the lunatic was caught.","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055962048977403905","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","885981226120732672","♔ Prewyoko","KingPrewyoko","Virginia, USA","prü•wē•ō•kō ¤ Gaming / News / Politics / Social Commentary ¤ Gameplay Videos Posted 11AM EST MWF ¤ I follow back if you actively engage. ¤ My DMs are open. 🇺🇸","","","","","","https://t.co/VH725H8joo","https://goo.gl/kbzzXF","goo.gl/kbzzXF","0","23","False","http://pbs.twimg.com/profile_images/901092621526990848/duRvhvmN_normal.jpg","https://pbs.twimg.com/profile_images/901092621526990848/duRvhvmN_normal.jpg","False","https://t.co/VH725H8joo","False","278","000000","000000","1B5E20","000000","000000","False","False","False","278","Jul 14, 2017 5:55:59 PM","44548","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","12205","False","False","False","0","False","-1"
"Oct 26, 2018 7:22:01 PM","1055962785237090305","@thehill He will do what he said.","-1","-1","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","False","1055959778713890816","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1033822386645356544","GLenn BROWN","GLennBR06147843","","","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","11","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","72","Aug 26, 2018 5:03:59 PM","220","-1","","","","False","en","211","False","False","False","0","False","-1"
"Oct 26, 2018 7:22:03 PM","1055962794347106304","@thehill You two are the ones dividing the country.","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","1055927297050640385","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","1024803971414859776","abelincoln91","abelincoln91","Chicago","registered independent that USED  to vote  Republican.  DJT, Pence and Mitch changed that forever.","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","1","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","864","Aug 1, 2018 7:48:01 PM","551","-1","","","","False","en","3","False","False","False","0","False","-1"
"Oct 26, 2018 7:22:04 PM","1055962796574281733","@thehill She didn’t say anything wrong.","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055805759546630144","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","393331941","duane starks","duane148","Elkhart, IN","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/831296380257914880/YCAshUsl_normal.jpg","https://pbs.twimg.com/profile_images/831296380257914880/YCAshUsl_normal.jpg","False","","False","57","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","179","Oct 18, 2011 7:24:51 AM","3089","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/393331941/1518321784","False","en","588","True","False","False","0","False","-1"
"Oct 26, 2018 7:22:05 PM","1055962803847159808","@thehill Go Obama !","-1","-1","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","False","1055940885991645184","1917731","False","False","0","thehill","","","","","","","","","","","0","False","und","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","532553222","belle","isobellking1","","","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/523985759976816640/abOzPcrC_normal.jpeg","https://pbs.twimg.com/profile_images/523985759976816640/abOzPcrC_normal.jpeg","False","","False","114","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","142","Mar 21, 2012 4:59:30 PM","33448","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","","False","en","25570","True","False","False","27","False","-1"
"Oct 26, 2018 7:22:09 PM","1055962819261132800","@thehill I’m with you Tomi. Funny how the hateful left forgot about Jimmy Kimmel doing blackface on his show.","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055805759546630144","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","895108435473186816","Pamela Lee","PamelaL73427394","","","","","","","","","","","","","False","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","True","","False","12","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","48","Aug 8, 2017 10:24:16 PM","3204","-1","","","","False","en","496","True","False","False","0","False","-1"
"Oct 26, 2018 7:22:24 PM","1055962883392237570","@thehill Narrator: He’s not acting.","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055946198358601728","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","800465480016228352","Thomas Roe","ThomasRoe16","Denison, TX","Retired senior who is alarmed at the erosion of our democracy. Former GOP who will never vote that way again.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/965979595861348353/pyHVH7bN_normal.jpg","https://pbs.twimg.com/profile_images/965979595861348353/pyHVH7bN_normal.jpg","False","","False","144","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","376","Nov 20, 2016 5:26:57 PM","1230","-1","","","https://pbs.twimg.com/profile_banners/800465480016228352/1483741008","False","en","10486","True","False","False","3","False","-1"
"Oct 26, 2018 7:22:30 PM","1055962907341611008","@thehill How cute you Republicans are. Now go play while we clean up your mess AGAIN. https://t.co/R1Dp5TWCFc","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055934850392178688","1917731","False","False","0","thehill","","","","","","","","","","","0","True","en","The Hill","thehill","1917731","0","8","","","","","","","","","1055962899892629504","https://t.co/R1Dp5TWCFc","http://pbs.twimg.com/tweet_video_thumb/DqeIqagXcAAm9hw.jpg","https://pbs.twimg.com/tweet_video_thumb/DqeIqagXcAAm9hw.jpg","https://twitter.com/whiskers_lll/status/1055962907341611008/photo/1","pic.twitter.com/R1Dp5TWCFc","0","150","150","101","animated_gif","125","69","0","0","video/mp4","https://video.twimg.com/tweet_video/DqeIqagXcAAm9hw.mp4","86","109","-1","1000493108818149376","sir whiskers the lll","whiskers_lll","Westlake Village, CA","There is a thinking stuff from which all things are made, and which, in its original state, permeates, penetrates, and fills the interspaces of the universe.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1007660650774949888/4W8_iIUo_normal.jpg","https://pbs.twimg.com/profile_images/1007660650774949888/4W8_iIUo_normal.jpg","False","","False","60","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","60","May 26, 2018 5:45:20 PM","11670","-1","","","https://pbs.twimg.com/profile_banners/1000493108818149376/1527371326","False","en","10334","False","False","False","1","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","500","276","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","500","276","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","500","276","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 26, 2018 7:22:30 PM","1055962908700655616","@thehill She's Brit who cares what she thinks.","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055921285736341504","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","469022809","GratefulNotHateful","terrimore1","","Political,unionist,love travel & animals. Pa.""clings 2her guns & Bible""-Obama. X Dem. Coal miners daughter Retired 27 yr Steel Mill vet MAGA ResistTheResistance","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/955809474723360774/HU_IeHG2_normal.jpg","https://pbs.twimg.com/profile_images/955809474723360774/HU_IeHG2_normal.jpg","False","","False","3568","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","4888","Jan 19, 2012 11:37:12 PM","39807","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/469022809/1531153252","False","en","111315","True","False","False","75","False","-1"
"Oct 26, 2018 7:22:32 PM","1055962916036509697","@thehill I think what happened to Steve Scalise is how Trump has been keeping the GOP ""in line"" and had nothing to do with Bernie Sanders.","-1","-1","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","False","1055934850392178688","1917731","False","False","0","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","816684644800364544","Shonna","ShonnaEnglish25","TN","There is a Divine connection inborn in us all, a direct link to insight, knowing & serenity.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/946958981897089025/XFz5VBjG_normal.jpg","https://pbs.twimg.com/profile_images/946958981897089025/XFz5VBjG_normal.jpg","False","","False","41","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","89","Jan 4, 2017 11:36:07 AM","1703","-1","","","https://pbs.twimg.com/profile_banners/816684644800364544/1491521747","False","en","910","False","False","False","0","False","-1"
"Oct 26, 2018 7:22:32 PM","1055962916699230208","@thehill Tax cuts should be paid for.","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","1055962796591140864","1917731","False","False","3","thehill","","","","","","","","","","","0","False","en","The Hill","thehill","1917731","0","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1","4850218654","Quantified Dave","QuantifiedDave","Greenville, SC","-70Lb SW 350lb, Paid student debt, Bought 1st home, crypto, solar, Sr Financial Analyst, Conservative, Jew, triple majored, 18 countries so far! very serious.","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1048347074738184192/EU2dWYDp_normal.jpg","https://pbs.twimg.com/profile_images/1048347074738184192/EU2dWYDp_normal.jpg","False","","False","14121","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","525","Jan 26, 2016 10:30:37 AM","24453","-1","","","https://pbs.twimg.com/profile_banners/4850218654/1526738344","False","en","15583","True","False","False","82","False","-1"
